id,date_time,feedback,performance,trip_number,age,gender,income,state
42,2024-01-03T18:12:00Z,0,42,135,53,1,54838,New Hampshire
30,2024-01-01T16:56:00Z,1,42,139,25,1,66548,Ohio
2,2024-01-29T03:54:00Z,0,89,119,33,0,92124,Vermont
44,2024-01-24T21:58:00Z,1,39,109,40,0,33301,Tennessee
11,2024-01-04T22:33:00Z,0,54,120,50,0,92321,Pennsylvania
21,2024-01-18T07:03:00Z,1,45,119,28,1,33000,South Dakota
26,2024-01-05T07:07:00Z,1,50,102,24,1,96667,Kentucky
16,2024-01-17T01:43:00Z,1,45,111,58,1,96946,Nevada
34,2024-01-05T23:41:00Z,1,52,107,43,0,64774,Illinois
15,2024-01-18T02:43:00Z,0,57,134,54,0,90068,Kentucky
18,2024-01-21T21:42:00Z,1,8,129,19,0,73674,Missouri
34,2024-01-17T11:24:00Z,0,90,108,43,0,64774,Illinois
19,2024-01-28T02:22:00Z,1,3,126,31,1,36797,Colorado
14,2024-01-18T18:31:00Z,1,25,103,44,0,63615,Idaho
41,2024-01-05T13:34:00Z,0,44,126,45,0,93206,Vermont
9,2024-01-03T15:56:00Z,0,49,127,49,1,53991,New York
23,2024-01-08T13:03:00Z,1,48,124,40,0,73639,California
15,2024-01-07T15:14:00Z,1,77,135,54,0,90068,Kentucky
46,2024-01-25T20:10:00Z,1,1,108,19,0,96357,Utah
30,2024-01-08T14:42:00Z,0,74,140,25,1,66548,Ohio
9,2024-01-03T09:50:00Z,0,64,128,49,1,53991,New York
45,2024-01-17T05:13:00Z,0,42,107,23,0,61389,Georgia
6,2024-01-03T11:19:00Z,0,89,133,41,0,65944,Montana
7,2023-12-31T23:36:00Z,0,85,131,46,1,61969,California
12,2024-01-05T02:50:00Z,1,79,119,25,1,67387,North Dakota
4,2024-01-09T12:49:00Z,0,61,131,60,1,45192,Idaho
16,2024-01-26T15:54:00Z,1,12,112,58,1,96946,Nevada
41,2024-01-04T23:00:00Z,0,49,127,45,0,93206,Vermont
36,2024-01-23T13:53:00Z,1,7,130,32,0,63569,New York
24,2024-01-14T22:02:00Z,0,91,133,59,0,85523,South Carolina
42,2024-01-12T16:48:00Z,0,60,136,53,1,54838,New Hampshire
30,2024-01-04T18:48:00Z,1,27,141,25,1,66548,Ohio
24,2024-01-16T08:07:00Z,1,47,134,59,0,85523,South Carolina
5,2024-01-27T12:27:00Z,1,46,119,56,0,91599,Pennsylvania
44,2024-01-11T12:16:00Z,1,61,110,40,0,33301,Tennessee
17,2024-01-30T09:48:00Z,1,13,111,39,0,28567,North Dakota
45,2024-01-06T01:50:00Z,1,4,108,23,0,61389,Georgia
32,2024-01-04T19:20:00Z,1,67,122,31,1,68102,Montana
50,2024-01-13T04:38:00Z,1,34,124,42,1,59292,Nebraska
11,2024-01-22T23:21:00Z,1,4,121,50,0,92321,Pennsylvania
4,2024-01-23T23:56:00Z,1,55,132,60,1,45192,Idaho
24,2024-01-12T19:04:00Z,0,67,135,59,0,85523,South Carolina
38,2024-01-20T01:32:00Z,0,62,94,45,0,73607,North Dakota
38,2024-01-29T22:30:00Z,1,10,95,45,0,73607,North Dakota
28,2024-01-23T13:14:00Z,0,91,124,44,1,86118,Kentucky
19,2024-01-28T18:46:00Z,1,73,127,31,1,36797,Colorado
15,2024-01-28T07:27:00Z,1,36,136,54,0,90068,Kentucky
46,2024-01-30T02:05:00Z,0,60,109,19,0,96357,Utah
11,2024-01-04T11:51:00Z,0,78,122,50,0,92321,Pennsylvania
29,2024-01-11T06:57:00Z,1,40,125,53,0,64899,Nevada
7,2024-01-27T08:00:00Z,1,0,132,46,1,61969,California
43,2024-01-28T18:50:00Z,0,68,138,56,0,38842,Mississippi
10,2024-01-11T05:56:00Z,0,56,130,47,0,41808,Nebraska
41,2024-01-03T09:18:00Z,0,58,128,45,0,93206,Vermont
16,2024-01-13T04:40:00Z,1,27,113,58,1,96946,Nevada
48,2024-01-15T05:44:00Z,1,45,107,42,1,96762,California
44,2024-01-15T14:16:00Z,1,9,111,40,0,33301,Tennessee
14,2024-01-23T12:01:00Z,0,77,104,44,0,63615,Idaho
30,2024-01-16T04:30:00Z,0,40,142,25,1,66548,Ohio
15,2024-01-10T07:08:00Z,0,56,137,54,0,90068,Kentucky
28,2024-01-21T19:47:00Z,0,99,125,44,1,86118,Kentucky
3,2024-01-10T22:58:00Z,1,80,124,23,0,46385,Kansas
49,2024-01-17T09:29:00Z,0,46,107,48,1,79221,South Carolina
23,2024-01-02T18:03:00Z,1,32,125,40,0,73639,California
46,2024-01-23T06:28:00Z,0,62,110,19,0,96357,Utah
49,2024-01-29T08:20:00Z,1,10,108,48,1,79221,South Carolina
50,2024-01-17T09:37:00Z,1,59,125,42,1,59292,Nebraska
19,2024-01-30T01:19:00Z,1,46,128,31,1,36797,Colorado
46,2024-01-09T04:33:00Z,0,97,111,19,0,96357,Utah
1,2024-01-07T11:33:00Z,1,59,116,53,1,88473,Rhode Island
23,2024-01-22T15:06:00Z,0,86,126,40,0,73639,California
39,2024-01-30T14:50:00Z,0,75,118,38,1,86191,Ohio
39,2024-01-21T23:56:00Z,1,65,119,38,1,86191,Ohio
46,2024-01-05T10:39:00Z,1,53,112,19,0,96357,Utah
12,2024-01-18T09:12:00Z,0,41,120,25,1,67387,North Dakota
23,2024-01-24T02:03:00Z,0,91,127,40,0,73639,California
40,2024-01-10T05:03:00Z,0,66,108,33,0,80516,Tennessee
39,2024-01-13T07:51:00Z,0,92,120,38,1,86191,Ohio
16,2024-01-14T02:38:00Z,0,86,114,58,1,96946,Nevada
7,2024-01-15T17:16:00Z,0,94,133,46,1,61969,California
5,2024-01-22T13:56:00Z,1,47,120,56,0,91599,Pennsylvania
5,2024-01-07T14:49:00Z,0,80,121,56,0,91599,Pennsylvania
40,2024-01-01T19:04:00Z,0,60,109,33,0,80516,Tennessee
8,2024-01-06T07:48:00Z,1,14,125,44,0,24598,Montana
22,2024-01-29T07:34:00Z,0,93,121,29,1,75649,Alaska
44,2024-01-10T23:39:00Z,0,62,112,40,0,33301,Tennessee
9,2024-01-07T09:30:00Z,1,6,129,49,1,53991,New York
7,2024-01-28T02:38:00Z,1,49,134,46,1,61969,California
37,2024-01-05T06:28:00Z,0,80,126,19,1,40106,Kentucky
47,2024-01-28T13:20:00Z,0,63,101,55,1,30788,South Carolina
34,2024-01-07T16:10:00Z,1,52,109,43,0,64774,Illinois
7,2024-01-07T08:23:00Z,1,76,135,46,1,61969,California
34,2024-01-08T15:23:00Z,1,31,110,43,0,64774,Illinois
15,2024-01-19T11:39:00Z,1,53,138,54,0,90068,Kentucky
1,2024-01-25T01:09:00Z,0,67,117,53,1,88473,Rhode Island
37,2024-01-28T22:44:00Z,1,15,127,19,1,40106,Kentucky
42,2024-01-13T12:56:00Z,0,80,137,53,1,54838,New Hampshire
19,2024-01-30T11:37:00Z,0,82,129,31,1,36797,Colorado
42,2024-01-09T14:57:00Z,0,98,138,53,1,54838,New Hampshire
34,2024-01-12T19:08:00Z,0,79,111,43,0,64774,Illinois
12,2024-01-10T02:17:00Z,0,45,121,25,1,67387,North Dakota
50,2024-01-06T12:48:00Z,0,71,126,42,1,59292,Nebraska
3,2024-01-02T02:58:00Z,1,80,125,23,0,46385,Kansas
42,2024-01-23T23:26:00Z,0,52,139,53,1,54838,New Hampshire
33,2024-01-29T13:19:00Z,1,76,123,27,0,92559,New Mexico
11,2024-01-04T07:57:00Z,0,88,123,50,0,92321,Pennsylvania
43,2024-01-18T13:06:00Z,0,84,139,56,0,38842,Mississippi
38,2024-01-21T22:26:00Z,1,77,96,45,0,73607,North Dakota
44,2024-01-08T15:26:00Z,0,61,113,40,0,33301,Tennessee
28,2024-01-22T04:37:00Z,0,45,126,44,1,86118,Kentucky
32,2024-01-18T19:47:00Z,1,49,123,31,1,68102,Montana
14,2024-01-04T22:12:00Z,0,64,105,44,0,63615,Idaho
36,2024-01-06T18:02:00Z,0,53,131,32,0,63569,New York
23,2024-01-30T04:26:00Z,1,37,128,40,0,73639,California
3,2024-01-06T08:03:00Z,1,67,126,23,0,46385,Kansas
40,2024-01-21T01:17:00Z,0,82,110,33,0,80516,Tennessee
34,2024-01-29T10:40:00Z,0,76,112,43,0,64774,Illinois
28,2024-01-05T15:03:00Z,0,89,127,44,1,86118,Kentucky
24,2024-01-22T01:16:00Z,0,82,136,59,0,85523,South Carolina
13,2024-01-12T03:29:00Z,1,3,126,39,1,37496,Tennessee
34,2024-01-20T19:05:00Z,0,92,113,43,0,64774,Illinois
43,2024-01-22T00:07:00Z,1,15,140,56,0,38842,Mississippi
25,2024-01-20T20:16:00Z,1,50,119,19,0,84167,Minnesota
36,2024-01-07T12:49:00Z,1,46,132,32,0,63569,New York
29,2024-01-14T13:26:00Z,0,47,126,53,0,64899,Nevada
17,2024-01-18T06:27:00Z,1,4,112,39,0,28567,North Dakota
3,2024-01-25T05:20:00Z,0,54,127,23,0,46385,Kansas
5,2024-01-16T13:13:00Z,1,53,122,56,0,91599,Pennsylvania
21,2024-01-11T06:26:00Z,0,99,120,28,1,33000,South Dakota
24,2024-01-17T16:09:00Z,0,56,137,59,0,85523,South Carolina
2,2023-12-31T19:40:00Z,0,65,120,33,0,92124,Vermont
30,2024-01-12T03:23:00Z,0,43,143,25,1,66548,Ohio
40,2024-01-04T13:45:00Z,0,62,111,33,0,80516,Tennessee
5,2024-01-17T01:42:00Z,1,69,123,56,0,91599,Pennsylvania
30,2024-01-12T22:36:00Z,1,60,144,25,1,66548,Ohio
41,2024-01-11T15:20:00Z,0,78,129,45,0,93206,Vermont
22,2024-01-19T04:04:00Z,1,21,122,29,1,75649,Alaska
14,2024-01-29T22:54:00Z,0,63,106,44,0,63615,Idaho
46,2024-01-20T00:14:00Z,1,65,113,19,0,96357,Utah
34,2024-01-16T07:29:00Z,0,62,114,43,0,64774,Illinois
23,2024-01-01T06:51:00Z,1,33,129,40,0,73639,California
15,2024-01-26T04:00:00Z,0,61,139,54,0,90068,Kentucky
48,2024-01-27T06:35:00Z,0,78,108,42,1,96762,California
12,2024-01-21T07:12:00Z,1,36,122,25,1,67387,North Dakota
44,2024-01-25T08:18:00Z,0,96,114,40,0,33301,Tennessee
19,2024-01-25T02:27:00Z,0,68,130,31,1,36797,Colorado
31,2024-01-01T10:21:00Z,0,50,125,36,0,93546,Kentucky
40,2024-01-25T02:09:00Z,1,9,112,33,0,80516,Tennessee
27,2024-01-18T02:08:00Z,1,37,111,36,1,24327,Indiana
28,2024-01-07T06:18:00Z,0,67,128,44,1,86118,Kentucky
5,2024-01-11T12:41:00Z,0,48,124,56,0,91599,Pennsylvania
41,2024-01-02T18:41:00Z,0,77,130,45,0,93206,Vermont
7,2023-12-31T18:00:00Z,0,91,136,46,1,61969,California
24,2024-01-13T19:51:00Z,1,12,138,59,0,85523,South Carolina
26,2024-01-30T08:18:00Z,0,69,103,24,1,96667,Kentucky
6,2024-01-23T02:41:00Z,1,58,134,41,0,65944,Montana
25,2024-01-11T14:38:00Z,0,52,120,19,0,84167,Minnesota
23,2024-01-12T02:51:00Z,0,62,130,40,0,73639,California
29,2024-01-08T00:26:00Z,1,23,127,53,0,64899,Nevada
7,2024-01-04T07:03:00Z,1,36,137,46,1,61969,California
30,2024-01-21T04:03:00Z,0,86,145,25,1,66548,Ohio
44,2024-01-28T15:46:00Z,0,41,115,40,0,33301,Tennessee
44,2024-01-04T11:11:00Z,0,67,116,40,0,33301,Tennessee
29,2024-01-03T04:14:00Z,0,99,128,53,0,64899,Nevada
20,2024-01-07T04:46:00Z,1,63,108,51,1,65746,New Hampshire
33,2024-01-17T09:50:00Z,1,78,124,27,0,92559,New Mexico
1,2024-01-03T11:58:00Z,1,54,118,53,1,88473,Rhode Island
30,2024-01-06T14:05:00Z,1,77,146,25,1,66548,Ohio
18,2024-01-20T08:14:00Z,0,82,130,19,0,73674,Missouri
49,2024-01-22T07:30:00Z,0,79,109,48,1,79221,South Carolina
26,2024-01-12T09:33:00Z,0,52,104,24,1,96667,Kentucky
16,2024-01-25T02:34:00Z,0,62,115,58,1,96946,Nevada
7,2024-01-20T09:43:00Z,0,62,138,46,1,61969,California
14,2024-01-12T12:36:00Z,0,66,107,44,0,63615,Idaho
43,2024-01-09T17:38:00Z,0,65,141,56,0,38842,Mississippi
26,2024-01-08T19:03:00Z,0,71,105,24,1,96667,Kentucky
32,2024-01-04T21:38:00Z,0,65,124,31,1,68102,Montana
37,2024-01-17T21:46:00Z,1,9,128,19,1,40106,Kentucky
18,2024-01-18T06:57:00Z,1,10,131,19,0,73674,Missouri
28,2024-01-25T10:32:00Z,1,43,129,44,1,86118,Kentucky
43,2024-01-12T20:02:00Z,0,87,142,56,0,38842,Mississippi
19,2024-01-19T10:01:00Z,1,47,131,31,1,36797,Colorado
17,2024-01-05T00:26:00Z,1,20,113,39,0,28567,North Dakota
15,2024-01-15T06:46:00Z,1,24,140,54,0,90068,Kentucky
20,2024-01-02T10:09:00Z,1,41,109,51,1,65746,New Hampshire
39,2024-01-12T10:45:00Z,0,47,121,38,1,86191,Ohio
10,2024-01-15T14:09:00Z,1,44,131,47,0,41808,Nebraska
32,2024-01-09T02:21:00Z,0,95,125,31,1,68102,Montana
20,2024-01-14T15:36:00Z,0,95,110,51,1,65746,New Hampshire
3,2024-01-08T04:49:00Z,0,49,128,23,0,46385,Kansas
45,2024-01-27T18:25:00Z,0,46,109,23,0,61389,Georgia
13,2024-01-22T16:53:00Z,1,72,127,39,1,37496,Tennessee
50,2024-01-10T19:59:00Z,0,84,127,42,1,59292,Nebraska
43,2024-01-08T05:25:00Z,1,80,143,56,0,38842,Mississippi
22,2024-01-28T00:30:00Z,1,78,123,29,1,75649,Alaska
7,2024-01-15T21:31:00Z,1,7,139,46,1,61969,California
4,2024-01-08T02:46:00Z,0,64,133,60,1,45192,Idaho
42,2024-01-23T17:50:00Z,1,77,140,53,1,54838,New Hampshire
4,2024-01-23T11:43:00Z,0,55,134,60,1,45192,Idaho
25,2024-01-18T21:30:00Z,0,48,121,19,0,84167,Minnesota
38,2024-01-27T15:59:00Z,1,71,97,45,0,73607,North Dakota
39,2024-01-06T17:28:00Z,1,39,122,38,1,86191,Ohio
3,2024-01-25T18:31:00Z,0,99,129,23,0,46385,Kansas
19,2024-01-26T06:56:00Z,0,61,132,31,1,36797,Colorado
17,2024-01-10T04:00:00Z,0,84,114,39,0,28567,North Dakota
7,2024-01-21T11:10:00Z,0,45,140,46,1,61969,California
20,2024-01-04T05:56:00Z,0,53,111,51,1,65746,New Hampshire
34,2024-01-24T20:11:00Z,1,32,115,43,0,64774,Illinois
5,2024-01-05T17:41:00Z,0,45,125,56,0,91599,Pennsylvania
16,2024-01-22T03:36:00Z,1,80,116,58,1,96946,Nevada
6,2024-01-04T16:30:00Z,0,75,135,41,0,65944,Montana
12,2024-01-24T17:32:00Z,1,61,123,25,1,67387,North Dakota
13,2024-01-28T08:56:00Z,0,88,128,39,1,37496,Tennessee
22,2024-01-02T02:54:00Z,1,24,124,29,1,75649,Alaska
2,2024-01-10T08:12:00Z,1,74,121,33,0,92124,Vermont
6,2024-01-18T20:05:00Z,1,39,136,41,0,65944,Montana
22,2024-01-13T02:13:00Z,0,86,125,29,1,75649,Alaska
48,2024-01-02T18:56:00Z,1,5,109,42,1,96762,California
39,2024-01-20T08:36:00Z,1,61,123,38,1,86191,Ohio
41,2024-01-11T03:53:00Z,0,83,131,45,0,93206,Vermont
27,2024-01-16T18:38:00Z,1,17,112,36,1,24327,Indiana
5,2024-01-16T21:58:00Z,1,52,126,56,0,91599,Pennsylvania
10,2024-01-19T14:31:00Z,1,47,132,47,0,41808,Nebraska
1,2024-01-24T16:14:00Z,1,5,119,53,1,88473,Rhode Island
12,2024-01-29T08:03:00Z,1,78,124,25,1,67387,North Dakota
42,2024-01-24T15:54:00Z,1,21,141,53,1,54838,New Hampshire
23,2024-01-21T14:41:00Z,1,2,131,40,0,73639,California
9,2024-01-04T04:05:00Z,0,45,130,49,1,53991,New York
41,2024-01-14T15:50:00Z,1,21,132,45,0,93206,Vermont
13,2024-01-13T01:10:00Z,1,11,129,39,1,37496,Tennessee
40,2024-01-15T14:00:00Z,1,48,113,33,0,80516,Tennessee
16,2024-01-13T02:22:00Z,0,97,117,58,1,96946,Nevada
42,2024-01-27T17:37:00Z,1,69,142,53,1,54838,New Hampshire
11,2024-01-18T03:05:00Z,1,41,124,50,0,92321,Pennsylvania
37,2024-01-05T11:26:00Z,0,42,129,19,1,40106,Kentucky
18,2024-01-01T21:52:00Z,1,59,132,19,0,73674,Missouri
19,2024-01-14T16:36:00Z,1,13,133,31,1,36797,Colorado
17,2024-01-20T14:56:00Z,1,75,115,39,0,28567,North Dakota
45,2024-01-18T03:59:00Z,0,69,110,23,0,61389,Georgia
11,2024-01-26T18:09:00Z,1,4,125,50,0,92321,Pennsylvania
32,2024-01-18T07:20:00Z,0,54,126,31,1,68102,Montana
46,2024-01-10T02:24:00Z,0,49,114,19,0,96357,Utah
27,2024-01-16T19:13:00Z,1,18,113,36,1,24327,Indiana
9,2024-01-02T06:35:00Z,0,57,131,49,1,53991,New York
40,2024-01-26T21:04:00Z,0,88,114,33,0,80516,Tennessee
38,2024-01-30T15:42:00Z,1,32,98,45,0,73607,North Dakota
44,2024-01-27T12:05:00Z,1,3,117,40,0,33301,Tennessee
12,2024-01-15T17:38:00Z,0,56,125,25,1,67387,North Dakota
37,2024-01-07T09:35:00Z,0,62,130,19,1,40106,Kentucky
41,2024-01-27T07:11:00Z,1,71,133,45,0,93206,Vermont
10,2024-01-10T20:39:00Z,1,58,133,47,0,41808,Nebraska
16,2024-01-02T10:44:00Z,0,99,118,58,1,96946,Nevada
24,2024-01-24T03:20:00Z,1,30,139,59,0,85523,South Carolina
8,2024-01-09T03:29:00Z,0,72,126,44,0,24598,Montana
40,2024-01-11T21:40:00Z,1,2,115,33,0,80516,Tennessee
15,2024-01-02T23:11:00Z,1,46,141,54,0,90068,Kentucky
5,2024-01-22T10:18:00Z,1,31,127,56,0,91599,Pennsylvania
41,2024-01-02T18:17:00Z,0,67,134,45,0,93206,Vermont
25,2024-01-11T04:30:00Z,1,40,122,19,0,84167,Minnesota
19,2024-01-11T03:11:00Z,1,13,134,31,1,36797,Colorado
9,2024-01-26T03:06:00Z,0,77,132,49,1,53991,New York
33,2024-01-11T05:20:00Z,0,61,125,27,0,92559,New Mexico
30,2024-01-02T19:14:00Z,0,45,147,25,1,66548,Ohio
7,2024-01-22T07:50:00Z,1,67,141,46,1,61969,California
48,2024-01-25T23:03:00Z,1,18,110,42,1,96762,California
21,2024-01-28T02:44:00Z,0,91,121,28,1,33000,South Dakota
39,2024-01-02T02:12:00Z,1,16,124,38,1,86191,Ohio
6,2024-01-14T06:45:00Z,1,21,137,41,0,65944,Montana
50,2024-01-12T18:19:00Z,0,43,128,42,1,59292,Nebraska
22,2024-01-27T05:44:00Z,0,65,126,29,1,75649,Alaska
7,2024-01-30T01:45:00Z,1,30,142,46,1,61969,California
21,2024-01-25T10:44:00Z,1,42,122,28,1,33000,South Dakota
38,2024-01-24T00:02:00Z,1,15,99,45,0,73607,North Dakota
2,2024-01-15T12:06:00Z,0,75,122,33,0,92124,Vermont
17,2024-01-22T09:13:00Z,0,60,116,39,0,28567,North Dakota
39,2024-01-16T04:25:00Z,0,46,125,38,1,86191,Ohio
17,2024-01-08T02:47:00Z,1,31,117,39,0,28567,North Dakota
12,2024-01-04T17:16:00Z,1,23,126,25,1,67387,North Dakota
25,2024-01-13T23:20:00Z,0,88,123,19,0,84167,Minnesota
17,2024-01-01T08:23:00Z,1,22,118,39,0,28567,North Dakota
35,2024-01-21T08:51:00Z,0,60,125,40,0,87781,Nevada
34,2024-01-30T14:23:00Z,1,45,116,43,0,64774,Illinois
41,2024-01-21T17:49:00Z,1,44,135,45,0,93206,Vermont
19,2024-01-13T03:56:00Z,1,41,135,31,1,36797,Colorado
2,2024-01-15T16:52:00Z,0,99,123,33,0,92124,Vermont
21,2024-01-15T00:35:00Z,1,80,123,28,1,33000,South Dakota
45,2024-01-24T22:28:00Z,1,44,111,23,0,61389,Georgia
36,2024-01-20T05:56:00Z,0,74,133,32,0,63569,New York
17,2024-01-07T04:58:00Z,1,4,119,39,0,28567,North Dakota
29,2024-01-24T09:21:00Z,1,57,129,53,0,64899,Nevada
39,2024-01-06T10:56:00Z,0,87,126,38,1,86191,Ohio
21,2024-01-29T06:07:00Z,0,73,124,28,1,33000,South Dakota
41,2024-01-21T11:38:00Z,1,23,136,45,0,93206,Vermont
20,2024-01-10T15:42:00Z,0,64,112,51,1,65746,New Hampshire
35,2024-01-26T09:02:00Z,0,100,126,40,0,87781,Nevada
12,2024-01-05T22:32:00Z,1,52,127,25,1,67387,North Dakota
22,2024-01-04T21:32:00Z,1,45,127,29,1,75649,Alaska
21,2024-01-29T16:12:00Z,1,31,125,28,1,33000,South Dakota
21,2024-01-15T12:26:00Z,0,79,126,28,1,33000,South Dakota
43,2024-01-16T23:08:00Z,1,70,144,56,0,38842,Mississippi
27,2024-01-04T05:03:00Z,1,18,114,36,1,24327,Indiana
6,2024-01-21T22:45:00Z,0,100,138,41,0,65944,Montana
5,2024-01-18T20:35:00Z,1,80,128,56,0,91599,Pennsylvania
44,2024-01-07T12:26:00Z,0,52,118,40,0,33301,Tennessee
22,2024-01-16T01:50:00Z,1,33,128,29,1,75649,Alaska
50,2024-01-07T15:46:00Z,1,69,129,42,1,59292,Nebraska
32,2024-01-21T23:08:00Z,0,85,127,31,1,68102,Montana
4,2024-01-12T00:10:00Z,1,38,135,60,1,45192,Idaho
33,2024-01-16T09:56:00Z,0,59,126,27,0,92559,New Mexico
17,2023-12-31T16:56:00Z,1,29,120,39,0,28567,North Dakota
36,2024-01-26T01:22:00Z,1,71,134,32,0,63569,New York
8,2024-01-28T04:33:00Z,1,78,127,44,0,24598,Montana
2,2024-01-27T22:22:00Z,0,79,124,33,0,92124,Vermont
37,2024-01-23T11:52:00Z,0,81,131,19,1,40106,Kentucky
13,2024-01-24T07:32:00Z,0,54,130,39,1,37496,Tennessee
29,2024-01-24T00:57:00Z,1,13,130,53,0,64899,Nevada
23,2024-01-09T10:31:00Z,1,66,132,40,0,73639,California
35,2024-01-25T17:33:00Z,1,72,127,40,0,87781,Nevada
30,2024-01-07T07:14:00Z,1,68,148,25,1,66548,Ohio
32,2024-01-04T14:11:00Z,0,54,128,31,1,68102,Montana
11,2024-01-18T05:59:00Z,1,41,126,50,0,92321,Pennsylvania
29,2024-01-25T17:27:00Z,0,86,131,53,0,64899,Nevada
31,2024-01-19T19:00:00Z,1,24,126,36,0,93546,Kentucky
23,2024-01-23T07:26:00Z,0,48,133,40,0,73639,California
50,2024-01-19T08:25:00Z,1,56,130,42,1,59292,Nebraska
4,2024-01-18T08:56:00Z,1,23,136,60,1,45192,Idaho
8,2024-01-23T08:44:00Z,1,69,128,44,0,24598,Montana
37,2024-01-14T01:32:00Z,1,49,132,19,1,40106,Kentucky
3,2024-01-10T03:49:00Z,1,35,130,23,0,46385,Kansas
11,2024-01-22T05:47:00Z,0,82,127,50,0,92321,Pennsylvania
40,2024-01-26T05:11:00Z,0,91,116,33,0,80516,Tennessee
45,2024-01-15T11:59:00Z,0,83,112,23,0,61389,Georgia
3,2024-01-11T13:39:00Z,1,3,131,23,0,46385,Kansas
14,2024-01-02T18:39:00Z,0,70,108,44,0,63615,Idaho
17,2024-01-11T02:57:00Z,1,51,121,39,0,28567,North Dakota
20,2024-01-21T17:01:00Z,0,83,113,51,1,65746,New Hampshire
23,2024-01-20T12:10:00Z,1,65,134,40,0,73639,California
33,2024-01-04T03:35:00Z,1,51,127,27,0,92559,New Mexico
44,2024-01-11T09:52:00Z,0,47,119,40,0,33301,Tennessee
32,2024-01-11T03:03:00Z,1,43,129,31,1,68102,Montana
8,2024-01-04T07:07:00Z,1,34,129,44,0,24598,Montana
9,2024-01-20T00:59:00Z,1,18,133,49,1,53991,New York
25,2024-01-19T04:55:00Z,0,47,124,19,0,84167,Minnesota
8,2024-01-12T10:36:00Z,0,78,130,44,0,24598,Montana
10,2024-01-08T08:02:00Z,1,61,134,47,0,41808,Nebraska
49,2024-01-29T00:02:00Z,0,81,110,48,1,79221,South Carolina
18,2024-01-15T02:14:00Z,0,74,133,19,0,73674,Missouri
29,2024-01-07T10:13:00Z,1,18,132,53,0,64899,Nevada
27,2024-01-11T15:49:00Z,0,87,115,36,1,24327,Indiana
32,2024-01-14T04:40:00Z,1,46,130,31,1,68102,Montana
5,2024-01-12T21:50:00Z,0,80,129,56,0,91599,Pennsylvania
49,2024-01-30T04:28:00Z,0,67,111,48,1,79221,South Carolina
37,2024-01-21T17:23:00Z,1,36,133,19,1,40106,Kentucky
48,2024-01-25T04:07:00Z,1,50,111,42,1,96762,California
6,2024-01-05T01:57:00Z,1,5,139,41,0,65944,Montana
3,2024-01-08T02:03:00Z,1,13,132,23,0,46385,Kansas
19,2024-01-02T14:58:00Z,0,65,136,31,1,36797,Colorado
11,2024-01-27T20:35:00Z,0,73,128,50,0,92321,Pennsylvania
20,2023-12-31T22:00:00Z,1,9,114,51,1,65746,New Hampshire
18,2024-01-09T16:23:00Z,1,15,134,19,0,73674,Missouri
33,2024-01-26T20:40:00Z,1,66,128,27,0,92559,New Mexico
32,2024-01-16T09:06:00Z,1,16,131,31,1,68102,Montana
31,2024-01-18T23:35:00Z,1,48,127,36,0,93546,Kentucky
1,2024-01-09T17:12:00Z,1,32,120,53,1,88473,Rhode Island
11,2024-01-28T23:36:00Z,1,29,129,50,0,92321,Pennsylvania
21,2024-01-01T10:36:00Z,0,53,127,28,1,33000,South Dakota
18,2024-01-03T22:48:00Z,0,79,135,19,0,73674,Missouri
38,2024-01-12T17:27:00Z,1,32,100,45,0,73607,North Dakota
10,2024-01-11T03:51:00Z,1,40,135,47,0,41808,Nebraska
31,2024-01-06T16:04:00Z,0,54,128,36,0,93546,Kentucky
9,2024-01-19T12:01:00Z,1,1,134,49,1,53991,New York
29,2024-01-06T10:28:00Z,1,36,133,53,0,64899,Nevada
10,2024-01-23T17:02:00Z,0,87,136,47,0,41808,Nebraska
15,2024-01-26T04:45:00Z,0,86,142,54,0,90068,Kentucky
43,2024-01-08T12:16:00Z,0,57,145,56,0,38842,Mississippi
18,2024-01-08T01:35:00Z,1,51,136,19,0,73674,Missouri
34,2024-01-24T21:19:00Z,0,84,117,43,0,64774,Illinois
22,2024-01-20T01:28:00Z,0,69,129,29,1,75649,Alaska
2,2024-01-05T00:27:00Z,1,51,125,33,0,92124,Vermont
7,2024-01-15T15:35:00Z,1,28,143,46,1,61969,California
44,2024-01-18T07:30:00Z,1,79,120,40,0,33301,Tennessee
27,2024-01-17T14:30:00Z,0,61,116,36,1,24327,Indiana
9,2024-01-05T18:16:00Z,0,93,135,49,1,53991,New York
18,2024-01-02T06:32:00Z,1,49,137,19,0,73674,Missouri
50,2024-01-16T08:55:00Z,1,64,131,42,1,59292,Nebraska
16,2024-01-11T07:45:00Z,1,52,119,58,1,96946,Nevada
14,2024-01-06T10:15:00Z,0,51,109,44,0,63615,Idaho
29,2024-01-01T10:30:00Z,1,44,134,53,0,64899,Nevada
49,2024-01-26T13:49:00Z,0,84,112,48,1,79221,South Carolina
35,2024-01-21T05:47:00Z,0,42,128,40,0,87781,Nevada
18,2024-01-03T08:36:00Z,0,95,138,19,0,73674,Missouri
14,2024-01-05T03:47:00Z,0,66,110,44,0,63615,Idaho
8,2024-01-08T06:19:00Z,0,44,131,44,0,24598,Montana
19,2024-01-22T22:19:00Z,0,50,137,31,1,36797,Colorado
42,2024-01-01T05:52:00Z,1,46,143,53,1,54838,New Hampshire
37,2024-01-01T15:07:00Z,0,56,134,19,1,40106,Kentucky
